id,work_title,composer,part_name,voice_type_primary,specialization,part_tier,category,created_at
404d7fca-623f-43c8-88dd-bd29bd3a20de,Semiramide,Gioachino Rossini,Arsace,mezzo_soprano,lyric_coloratura_mezzo,lead,opera,2026-04-26 20:22:59.252405
405ed155-0e82-4b70-8580-09e85fbd92c3,Un Ballo in Maschera,Giuseppe Verdi,A Judge,tenor,comprimario_tenor,small,opera,2026-04-26 18:55:25.267066
40a3a72c-63d3-4c36-aea9-7933c4ba4bfe,Hercules,George Frideric Handel,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
40c3968b-dc62-490b-ba6f-de3b6cadbfeb,Das Paradies und die Peri Op 50,Robert Schumann,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 20:00:57.351155
40f39a74-e4ce-444a-8d1d-e3058854be39,Messa da Requiem,Giuseppe Verdi,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
413f8e90-2076-4a06-9b2e-b3d1a2f404d4,Arabella,Richard Strauss,Mandryka,baritone,lyric_baritone,lead,opera,2026-04-26 20:26:11.596639
418c8465-69c2-40f5-9d6a-25b80dea4e61,Manon,Jules Massenet,Lescaut,baritone,lyric_baritone,secondary,opera,2026-04-26 18:58:46.291908
4195b957-e1fe-4f42-b11d-f5d0dfe109a2,Messiah,George Frideric Handel,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
41a1ab12-ec50-44e4-b920-7e2b1440e87c,La Forza del Destino,Giuseppe Verdi,Don Carlo,baritone,lyric_baritone,lead,opera,2026-04-26 18:57:01.888083
41c6875e-66dc-4284-8887-097eb6b077d4,Turandot,Giacomo Puccini,Timur,bass,lyric_bass,secondary,opera,2026-04-26 18:54:05.133147
41c896b4-6dcf-4654-9afc-c7fe5061086d,The Legend of Saint Elisabeth,Franz Liszt,Baritone Solo,baritone,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
423a546b-81da-4cf7-a45c-5de49eb365ba,I Vespri Siciliani,Giuseppe Verdi,Arrigo,tenor,spinto_tenor,lead,opera,2026-04-26 20:22:59.252405
428c73c1-dc51-4db6-a7e9-7f88a8d911d5,The Seven Last Words of Our Saviour on the Cross,Joseph Haydn,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
434e47ab-a265-4a44-abcf-c6bc3c7863c3,Macbeth,Giuseppe Verdi,Macduff,tenor,lyric_tenor,secondary,opera,2026-04-26 19:01:41.337283
436ade24-1638-463e-8529-37a42ef580e7,Die Zauberflote,Wolfgang Amadeus Mozart,Pamina,soprano,lyric_soprano,lead,opera,2026-04-26 18:54:05.133147
44083a05-c983-4f69-b336-35eacb5e2362,Wozzeck,Alban Berg,The Doctor,bass,buffo_bass,secondary,opera,2026-04-26 20:22:59.252405
4412d87a-d19d-44d2-9e06-f97a7cc198a1,Madama Butterfly,Giacomo Puccini,Kate Pinkerton,mezzo_soprano,lyric_mezzo,small,opera,2026-04-26 18:54:05.133147
44465533-84cb-4e6e-8f8f-5bbe74d3122a,Mass,Leonard Bernstein,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
44bc08dc-fc52-4bb5-9c73-12667d87b8af,Triumphlied Op 55,Johannes Brahms,Baritone Solo,baritone,concert_solo,lead,oratorio,2026-04-27 20:00:57.351155
450ae3e3-503a-4525-867f-26fc30cbba3c,Thais,Jules Massenet,Nicias,tenor,lyric_tenor,secondary,opera,2026-04-26 20:22:59.252405
4533ccb2-9660-43e6-9157-bc4d2260fa9b,Romeo et Juliette Op 17,Hector Berlioz,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,symphonic,2026-04-27 19:53:06.44092
453c0cac-277b-46f7-94c8-ce261c210ceb,Khovanshchina,Modest Mussorgsky,Marfa,mezzo_soprano,dramatic_mezzo,lead,opera,2026-04-26 20:22:59.252405
458bf2f8-8f02-4c48-88cf-60fbe4ea95bb,Mefistofele,Arrigo Boito,Mefistofele,bass,dramatic_bass,lead,opera,2026-04-26 19:01:41.337283
45988790-cb64-4fae-b797-418958f94167,Requiem,John Rutter,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:56:19.320672
45a58866-da00-462f-8ea5-0abd4e9707b3,L'Allegro il Penseroso ed il Moderato,George Frideric Handel,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
45aca867-fd89-442a-8acd-109a3bd1ba3b,Billy Budd,Benjamin Britten,Mr Redburn,baritone,lyric_baritone,secondary,opera,2026-04-26 20:26:11.596639
45f73c4d-ce2e-4683-8976-7ed9882abc99,Norma,Vincenzo Bellini,Clotilde,soprano,soubrette,small,opera,2026-04-26 18:55:25.267066
467f3e1a-d0f9-4527-b815-0a3af44f0a24,Un Ballo in Maschera,Giuseppe Verdi,Renato,baritone,lyric_baritone,lead,opera,2026-04-26 18:55:25.267066
46ae6ad4-c78c-42c6-876c-cd20070dcda2,Don Giovanni,Wolfgang Amadeus Mozart,Don Ottavio,tenor,lyric_tenor,lead,opera,2026-04-26 18:48:43.492581
46d19540-125a-4ed9-a990-adce920c8bfa,Parsifal,Richard Wagner,Parsifal,tenor,heldentenor,lead,opera,2026-04-26 20:20:59.436774
471f9ed7-04fa-4f67-b30e-e3359df3bf80,Romeo et Juliette,Charles Gounod,Juliette,soprano,lyric_coloratura_soprano,lead,opera,2026-04-26 18:57:01.888083
472671c3-e84d-4756-a0aa-d86230158ed6,Das Paradies und die Peri Op 50,Robert Schumann,Baritone Solo,baritone,concert_solo,lead,oratorio,2026-04-27 20:00:57.351155
474e95fd-89c2-43a4-aa14-893e277a7c80,Thais,Jules Massenet,Palemon,bass,lyric_bass,secondary,opera,2026-04-26 20:22:59.252405
47c85a11-7ee3-49ad-b10a-75b1f8e34ca7,Sancta Civitas,Ralph Vaughan Williams,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
47e845ee-d66f-4a61-a8a6-4b50368a9904,Mass in E flat major D 950,Franz Schubert,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:56:19.320672
47fd3539-93dd-442f-9847-95599ad0f609,Lucia di Lammermoor,Gaetano Donizetti,Arturo,tenor,comprimario_tenor,small,opera,2026-04-26 18:54:05.133147
48419e92-e984-475c-8422-1949af48a05a,The Kingdom Op 51,Edward Elgar,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
48697769-ce9a-4525-be7f-3557adf3696d,Semiramide,Gioachino Rossini,Azema,soprano,soubrette,small,opera,2026-04-26 20:22:59.252405
48983d4b-1fce-44a2-96ca-2e65e469115f,Rigoletto,Giuseppe Verdi,Count Ceprano,bass,comprimario_bass,small,opera,2026-04-26 18:54:05.133147
48e190c6-0dd0-4351-b9bf-459bad71fa78,Dialogues of the Carmelites,Francis Poulenc,The Chevalier de la Force,tenor,lyric_tenor,secondary,opera,2026-04-26 20:22:59.252405
49437491-88ca-4e19-ae60-149cda1b9194,Te Deum,Zoltan Kodaly,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:56:19.320672
4947ef51-b07f-4eef-844d-5944dc1b6a41,A Midsummer Night's Dream,Benjamin Britten,Hermia,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 20:26:11.596639
4991b47a-dde6-4053-b969-01786392090e,La Boheme,Giacomo Puccini,Colline,bass,lyric_bass,secondary,opera,2026-04-26 18:48:43.492581
49e6d6be-997f-4b53-9ec7-a977b212fdb3,Manon Lescaut,Giacomo Puccini,Manon Lescaut,soprano,lyric_spinto_soprano,lead,opera,2026-04-26 18:57:01.888083
49f9708d-69f7-435d-9b34-4a3d049ec9da,Idomeneo,Wolfgang Amadeus Mozart,Idomeneo,tenor,lyric_tenor,lead,opera,2026-04-26 20:20:59.436774
4a10b33d-ca48-4ee4-bd92-f72f9b88c630,Norma,Vincenzo Bellini,Oroveso,bass,lyric_bass,secondary,opera,2026-04-26 18:55:25.267066
4a1cf64d-45c1-42cd-8bbd-2a359789b16f,Saul,George Frideric Handel,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
4a8c8d51-391b-42ef-879b-34826b6f410f,Nelson Mass,Joseph Haydn,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
4a8ed3ca-49a1-4048-bf2e-b1ffc9ede9f0,Das Paradies und die Peri Op 50,Robert Schumann,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 20:00:57.351155
4afd8b02-99f6-4cfc-b270-dbf023de09ee,Rejoice in the Lamb Op 30,Benjamin Britten,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
4b28d7df-c3ec-40e5-a526-0a4d7213e1a0,Le Nozze di Figaro,Wolfgang Amadeus Mozart,Don Curzio,tenor,comprimario_tenor,small,opera,2026-04-26 18:48:43.492581
4b39ca16-08f3-4193-bc59-ea11fbf85e5a,The Cunning Little Vixen,Leos Janacek,The Forester's Wife,mezzo_soprano,lyric_mezzo,small,opera,2026-04-26 20:26:11.596639
4b3d41d0-2f90-4600-b047-14504be81f72,Wozzeck,Alban Berg,Margret,mezzo_soprano,lyric_mezzo,small,opera,2026-04-26 20:22:59.252405
4b57296d-98b8-4eda-a5d8-182f63e885e5,Otello,Giuseppe Verdi,Otello,tenor,dramatic_tenor,lead,opera,2026-04-26 18:54:05.133147
4b898d75-f738-4be1-95ac-bff273a967ad,Die Walkure,Richard Wagner,Waltraute,mezzo_soprano,lyric_mezzo,small,opera,2026-04-26 18:58:46.291908
4bd95356-656d-4be4-ab12-5261a750ab54,Salome,Richard Strauss,Jochanaan,baritone,dramatic_baritone,lead,opera,2026-04-26 18:58:46.291908
4bfeb52f-1529-4325-a661-47b022a86ff1,Tristan und Isolde,Richard Wagner,Tristan,tenor,heldentenor,lead,opera,2026-04-26 18:58:46.291908
4c44c9aa-af12-4e29-a13f-457e78425374,The Rake's Progress,Igor Stravinsky,Mother Goose,mezzo_soprano,lyric_mezzo,small,opera,2026-04-26 20:26:11.596639
4c8d340f-eb9d-43c2-b0ce-8abaa5e7e3d8,Don Carlo,Giuseppe Verdi,Princess Eboli,mezzo_soprano,dramatic_mezzo,lead,opera,2026-04-26 18:58:46.291908
4d1da8c8-76a2-4d25-9a4f-7b7c51e670dd,Die Meistersinger von Nurnberg,Richard Wagner,Walther von Stolzing,tenor,heldentenor,lead,opera,2026-04-26 20:20:59.436774
4d41d2de-00dd-446c-84ef-a9929cf53b14,A Child of Our Time,Michael Tippett,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
4dbdf59f-b7ed-4753-b136-7614ccd96d4e,Spring Symphony Op 44,Benjamin Britten,Soprano Solo,soprano,concert_solo,lead,symphonic,2026-04-27 19:51:55.063557
4dd4589e-f3bc-4e67-9750-d5309e62552d,Siegfried,Richard Wagner,Alberich,baritone,dramatic_baritone,secondary,opera,2026-04-26 20:22:59.252405
4dde3310-4930-41b0-9ad4-075b5bd69c76,Otello,Giuseppe Verdi,Cassio,tenor,lyric_tenor,secondary,opera,2026-04-26 18:54:05.133147
4ead8cda-27c6-436f-b26a-a562be18361d,Semele,George Frideric Handel,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
4efe86f4-c173-445d-8ba8-e73c9404d612,Susanna,George Frideric Handel,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
4f42ad0e-7064-4b04-a74d-3765e622c4c9,The Seven Last Words of Our Saviour on the Cross,Joseph Haydn,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
4fbe0359-8ead-4f28-9698-fbacfc961a2c,Werther,Jules Massenet,Charlotte,mezzo_soprano,lyric_mezzo,lead,opera,2026-04-26 18:57:01.888083
4fd96606-9665-45b5-8c72-6b0d02284022,Tosca,Giacomo Puccini,Baron Scarpia,baritone,dramatic_baritone,lead,opera,2026-04-26 18:54:05.133147
4fe26b14-b1c2-45ef-9f54-3270d1a0945f,Semiramide,Gioachino Rossini,Assur,baritone,lyric_baritone,secondary,opera,2026-04-26 20:22:59.252405
4ff3879a-eb10-4e74-91de-acca3db3ebc9,Mass in C minor K 427,Wolfgang Amadeus Mozart,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
4ff5f7dc-0ab9-41c0-8127-8dc1b84672a6,Requiem,Herbert Howells,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
503ccaf8-47e2-474a-8463-3641e781cc0c,Cosi fan tutte,Wolfgang Amadeus Mozart,Ferrando,tenor,lyric_tenor,lead,opera,2026-04-26 18:57:01.888083
50a631db-12e1-4d87-b518-46dfecfe00e4,La Resurrezione HWV 47,George Frideric Handel,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 20:00:57.351155
50da109f-ce0b-41af-810d-e4e198105108,I Vespri Siciliani,Giuseppe Verdi,Procida,bass,lyric_bass,secondary,opera,2026-04-26 20:22:59.252405
50e4b884-87d2-4aca-b07b-d54aafbe4670,La Boheme,Giacomo Puccini,Musetta,soprano,soubrette,secondary,opera,2026-04-26 18:48:43.492581
50f9a519-2691-4361-b2ff-d89a39178823,The Bartered Bride,Bedrich Smetana,Micha,bass,comprimario_bass,small,opera,2026-04-26 19:01:41.337283
515aa275-c34d-432d-b3b6-78b3e454cf56,Romeo et Juliette Op 17,Hector Berlioz,Tenor Solo,tenor,concert_solo,lead,symphonic,2026-04-27 19:53:06.44092
516225f6-7f5c-47ab-ae19-de3dbd17826c,Symphony No 8 Symphony of a Thousand,Gustav Mahler,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,symphonic,2026-04-26 20:28:53.719839
5176eab8-1487-44d1-a75b-224a9262e10a,Don Pasquale,Gaetano Donizetti,A Notary,bass,comprimario_bass,small,opera,2026-04-26 18:57:01.888083
51d5548a-bca1-435f-85f3-17ab646c3774,Requiem Op 48,Gabriel Faure,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
51db5da0-be4c-4243-b9fb-52102a635e0b,Passion According to St Luke,Krzysztof Penderecki,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
522ea966-4e5d-4cd9-8a06-ed4c6da6b2cd,Il Tabarro,Giacomo Puccini,Frugola,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 19:01:41.337283
5232b80e-adb8-49b2-a62c-f8659d133614,Siegfried,Richard Wagner,Fafner,bass,dramatic_bass,secondary,opera,2026-04-26 20:22:59.252405
523a97c3-4bec-49a0-b32d-8bb93d972036,Rigoletto,Giuseppe Verdi,Marullo,baritone,comprimario_baritone,small,opera,2026-04-26 18:54:05.133147
532a80c5-a48e-42ad-baaf-aa2515de41e0,A Mass of Life,Frederick Delius,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,symphonic,2026-04-27 19:53:06.44092
532faa9d-3071-4415-af21-f569e68df510,Aida,Giuseppe Verdi,Amneris,mezzo_soprano,dramatic_mezzo,lead,opera,2026-04-26 18:54:05.133147
5368b753-ff60-4d56-8852-4e0d05c559fa,Theresienmesse,Joseph Haydn,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
536986c7-6985-4be1-9d9a-55749bd8ccdb,Anna Bolena,Gaetano Donizetti,Lord Riccardo Percy,tenor,lyric_tenor,secondary,opera,2026-04-26 20:20:59.436774
536bdcf8-a393-4088-958e-d06dbb8bcd65,Lucia di Lammermoor,Gaetano Donizetti,Edgardo,tenor,lyric_tenor,lead,opera,2026-04-26 18:54:05.133147
540abddc-7ef1-4c56-95f5-f8dec13f8c81,Gotterdammerung,Richard Wagner,Gutrune,soprano,lyric_soprano,secondary,opera,2026-04-26 20:22:59.252405
549e9a7c-7f15-444f-9de7-e1c40433f010,Parsifal,Richard Wagner,Titurel,bass,comprimario_bass,small,opera,2026-04-26 20:20:59.436774
54dfa8a6-f38e-4854-92a2-5b783e766332,Jephtha,George Frideric Handel,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
5510edb3-ed7a-4fbe-9f27-b7e676d98e10,Hora Novissima,Horatio Parker,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
551838d2-8d70-48bc-8b4c-07bc38999568,Lohengrin,Richard Wagner,Lohengrin,tenor,heldentenor,lead,opera,2026-04-26 18:55:25.267066
5522a8a7-7c9c-4fe3-a060-495561eae57d,Le Nozze di Figaro,Wolfgang Amadeus Mozart,Barbarina,soprano,soubrette,small,opera,2026-04-26 18:48:43.492581
55669803-df8b-46a4-a49e-012e7f849acc,Samson,George Frideric Handel,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
55c99953-f9c8-49bb-be1b-acd4b0701fcd,War and Peace,Sergei Prokofiev,Anatol Kuragin,tenor,lyric_tenor,secondary,opera,2026-04-26 20:22:59.252405
55e47362-2348-4687-864e-8c251abcf145,Pelleas et Melisande,Claude Debussy,Pelleas,tenor,lyric_tenor,lead,opera,2026-04-26 20:22:59.252405
55f0dbb4-cc26-49e9-a6b1-8adc5877c771,Werther,Jules Massenet,Johann,baritone,comprimario_baritone,small,opera,2026-04-26 18:57:01.888083
560c37f9-106b-4e5c-aeb4-8e3e08915b53,St Matthew Passion,Johann Sebastian Bach,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
565786aa-f953-46fd-9f21-12d3bfa025dd,Requiem in B minor,Antonin Dvorak,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
56c29673-cc32-4e68-9c17-1190f77db59d,Stabat Mater,Giovanni Battista Pergolesi,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:56:19.320672
57940108-79ce-47c5-926f-bca27601cc2d,La Resurrezione HWV 47,George Frideric Handel,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 20:00:57.351155
579c5ca7-d4b9-4038-a26a-a96e72acb4f3,Khovanshchina,Modest Mussorgsky,Prince Ivan Khovansky,bass,dramatic_bass,lead,opera,2026-04-26 20:22:59.252405
57b4a08c-9996-4a0a-ab83-99a8aa1a16f4,Coronation Mass K 317,Wolfgang Amadeus Mozart,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
57b7f5ad-7f02-4b04-9cda-3893a12f1384,Faust,Charles Gounod,Siebel,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 18:55:25.267066
57dfe168-bce2-42a4-94ce-a69586f1087a,Simon Boccanegra,Giuseppe Verdi,Paolo Albiani,baritone,dramatic_baritone,secondary,opera,2026-04-26 18:57:01.888083
5857cbe0-312b-4e8d-bca5-82f0a8e5be25,Dona Nobis Pacem,Ralph Vaughan Williams,Baritone Solo,baritone,concert_solo,lead,symphonic,2026-04-27 19:55:04.175513
58d8f284-6421-47fc-8ffe-2ac9b4086ef4,Mass in B minor,Johann Sebastian Bach,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
58de4441-942b-4492-bc7c-806db5bd4d88,A Mass of Life,Frederick Delius,Baritone Solo,baritone,concert_solo,lead,symphonic,2026-04-27 19:53:06.44092
58e2cfd7-761a-4f7f-bb4d-e3fe46536b37,Katya Kabanova,Leos Janacek,Dikoj,bass,lyric_bass,secondary,opera,2026-04-26 20:26:11.596639
591d0784-78f1-4545-aba3-00448e7232fe,Magnificat in D major BWV 243,Johann Sebastian Bach,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
5962fc88-ab62-4c90-aa97-9ce9f9fb0dc1,Gotterdammerung,Richard Wagner,Brunnhilde,soprano,dramatic_soprano,lead,opera,2026-04-26 20:22:59.252405
59753b37-9f1b-4342-bb13-139db7681ae9,Carmina Burana,Carl Orff,Baritone Solo,baritone,concert_solo,lead,symphonic,2026-04-26 20:30:01.34038
599e2d8b-0409-4e4d-a8ac-11e0473234eb,Passion According to St Luke,Krzysztof Penderecki,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
59a271c0-cbc1-4b6c-b48a-6ce9344c92e1,Das Rheingold,Richard Wagner,Mime,tenor,comprimario_tenor,secondary,opera,2026-04-26 20:22:59.252405
59eade78-0a8f-4cab-8275-287019e1812f,Die erste Walpurgisnacht Op 60,Felix Mendelssohn,Baritone Solo,baritone,concert_solo,lead,oratorio,2026-04-27 20:00:57.351155
59f03e80-5038-470c-a190-ea2a98997445,Hodie,Ralph Vaughan Williams,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 20:00:57.351155
5a136c87-0c27-4ce8-8c15-cde014e099c1,Das Paradies und die Peri Op 50,Robert Schumann,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 20:00:57.351155
5a67f2ca-d87d-4d08-a3e2-2d112f434b00,Te Deum in C major,Anton Bruckner,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
5a95a5a1-eb2b-4a56-8b08-7087354cdbd2,Les Contes d'Hoffmann,Jacques Offenbach,Spalanzani,tenor,comprimario_tenor,small,opera,2026-04-26 18:58:46.291908
5a976950-d14c-4bf9-8c44-3bd3382adc45,Jephtha,George Frideric Handel,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
5a9accc4-e880-470e-bb64-dc0aa9538d57,Rusalka,Antonin Dvorak,The Gamekeeper,baritone,lyric_baritone,small,opera,2026-04-26 19:01:41.337283
5ab322a2-6132-4d20-907e-fe7d33f28bac,L'elisir d'amore,Gaetano Donizetti,Belcore,baritone,lyric_baritone,secondary,opera,2026-04-26 18:55:25.267066
5b8a776d-ec3d-422b-b8fb-16513b9960b4,Rusalka,Antonin Dvorak,The Foreign Princess,soprano,lyric_spinto_soprano,secondary,opera,2026-04-26 19:01:41.337283
5b9ea935-ab2e-4f65-9941-7ca1372aca93,The Bartered Bride,Bedrich Smetana,Hata,mezzo_soprano,lyric_mezzo,small,opera,2026-04-26 19:01:41.337283
5bbfa6bf-df2a-4a0a-b1a4-7b7f23d1c853,Ode for St Cecilia's Day HWV 76,George Frideric Handel,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
5bf4612c-e1ef-4340-ab31-a09e2f635f73,Te Deum in C major,Anton Bruckner,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
5c03a5dc-9968-450b-b208-3257d277421a,Eugene Onegin,Pyotr Ilyich Tchaikovsky,Triquet,tenor,comprimario_tenor,small,opera,2026-04-26 18:55:25.267066
5c71bc09-ffff-4178-853f-f715122452c7,Die Meistersinger von Nurnberg,Richard Wagner,Nightwatchman,bass,comprimario_bass,small,opera,2026-04-26 20:20:59.436774
5c7a7e40-10bf-4d05-bd92-4a81793c842e,Cosi fan tutte,Wolfgang Amadeus Mozart,Dorabella,mezzo_soprano,lyric_mezzo,lead,opera,2026-04-26 18:57:01.888083
5c8cf4ac-3d17-4c70-85bf-b9a010e83392,Faust,Charles Gounod,Marguerite,soprano,lyric_soprano,lead,opera,2026-04-26 18:55:25.267066
5ca6cb32-f738-4f9e-9dfa-7d2a2247d5c5,Les Huguenots,Giacomo Meyerbeer,Comte de Saint-Bris,baritone,lyric_baritone,secondary,opera,2026-04-26 20:26:11.596639
5d0a22f3-5d16-4e21-885b-e9cc30df4139,Don Carlo,Giuseppe Verdi,Philip II,bass,dramatic_bass,lead,opera,2026-04-26 18:58:46.291908
5d3bc021-448b-4723-9b56-2161560cab52,The Creation,Joseph Haydn,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
5d4b4805-34dd-4c9b-a52b-76128b424ba5,La Gioconda,Amilcare Ponchielli,Barnaba,baritone,dramatic_baritone,lead,opera,2026-04-26 18:57:01.888083
5d4d2a9c-d2ac-495d-bda7-3d07dc4574f2,Don Pasquale,Gaetano Donizetti,Ernesto,tenor,lyric_tenor,lead,opera,2026-04-26 18:57:01.888083
5d88020c-3243-448f-836f-89b868075f57,Aida,Giuseppe Verdi,A Messenger,tenor,comprimario_tenor,small,opera,2026-04-26 18:54:05.133147
5d92547b-8334-4eec-93b8-ab6e37dd7673,La Sonnambula,Vincenzo Bellini,A Notary,tenor,comprimario_tenor,small,opera,2026-04-26 18:58:46.291908
5df56d14-dea4-4d81-9b8b-a4692e874070,Symphony No 9 in D minor Op 125,Ludwig van Beethoven,Soprano Solo,soprano,concert_solo,lead,symphonic,2026-04-26 20:28:53.719839
5e073516-ece1-4829-afac-1ba8428eb1f8,Rejoice in the Lamb Op 30,Benjamin Britten,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
5e183e75-ec9f-40fb-95a9-9498ae36eeb9,Christus,Franz Liszt,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
5e2e7603-b7e5-4ae6-91e6-3764b15f2be2,Oedipus Rex,Igor Stravinsky,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
5e9d3e10-6b86-422c-b75b-9bc359454c94,La Fanciulla del West,Giacomo Puccini,Dick Johnson,tenor,spinto_tenor,lead,opera,2026-04-26 19:01:41.337283
5f1c647f-e6d6-4fe9-891c-8bf690595681,Maria Stuarda,Gaetano Donizetti,Giorgio Talbot,bass,lyric_bass,secondary,opera,2026-04-26 20:20:59.436774
5f233dc0-879b-47a7-a366-97da1cf6e6a6,Un Ballo in Maschera,Giuseppe Verdi,Tom,bass,lyric_bass,small,opera,2026-04-26 18:55:25.267066
5f40418b-cb45-4bff-b54e-3f687ebc02cf,Die Fledermaus,Johann Strauss II,Rosalinde,soprano,lyric_soprano,lead,opera,2026-04-26 20:20:59.436774
5f440057-364c-411e-b4f8-ca0948fa9db8,Giulio Cesare,George Frideric Handel,Achilla,bass,lyric_bass,secondary,opera,2026-04-26 20:20:59.436774
5f5c211e-6851-4d5f-8cba-64b2d43c52a5,La Gioconda,Amilcare Ponchielli,La Gioconda,soprano,dramatic_soprano,lead,opera,2026-04-26 18:57:01.888083
5fc1e312-8a6e-495c-8ff6-46753139bba9,The Apostles,Edward Elgar,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
60a7dcf0-0bae-4c38-8fc2-f9d53301bbeb,Luisa Miller,Giuseppe Verdi,Miller,baritone,lyric_baritone,secondary,opera,2026-04-26 19:01:41.337283
60d11364-2b2d-45c2-b2fc-5a829ca38785,Pagliacci,Ruggero Leoncavallo,Canio,tenor,dramatic_tenor,lead,opera,2026-04-26 18:55:25.267066
61802978-2f55-4fd2-8022-7a44fd8d9dac,Lulu,Alban Berg,Lulu,soprano,coloratura_soprano,lead,opera,2026-04-26 20:26:11.596639
61dfe107-7af7-44bf-9297-e6e736937848,Il Tabarro,Giacomo Puccini,Il Tinca,tenor,comprimario_tenor,small,opera,2026-04-26 19:01:41.337283
62241247-e875-4d4f-a0b3-25f51a2ffb21,Hamlet,Ambroise Thomas,Hamlet,baritone,lyric_baritone,lead,opera,2026-04-26 20:22:59.252405
628adc4e-f622-4324-9d23-1b007a86d36c,The Light of Life Op 29,Edward Elgar,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:56:19.320672
62bbd22d-137f-4cdc-8f2e-fa94cca66959,The Queen of Spades,Pyotr Ilyich Tchaikovsky,Surin,bass,comprimario_bass,small,opera,2026-04-26 18:58:46.291908
